Date,Stock,Güncel Fiyat,Gelecek 3 Aylık %,Gelecek 1 Yıllık %,Gelecek 6 Aylık %,Gelecek 1 Aylık %,Gelecek 1 Haftalık %,Gelecek 1 Günlük %
2022-12-23,No Stocks Captured,,,,,,,
2022-12-26,No Stocks Captured,,,,,,,
2022-12-27,No Stocks Captured,,,,,,,
2022-12-28,No Stocks Captured,,,,,,,
2022-12-29,No Stocks Captured,,,,,,,
2022-12-30,No Stocks Captured,,,,,,,
2023-01-02,No Stocks Captured,,,,,,,
2023-01-03,No Stocks Captured,,,,,,,
2023-01-04,SDRL,32.64,-0.0,42.77,-0.0,-0.0,-0.0,-0.0
2023-01-04,MBLY,35.06,-0.0,13.29,-0.0,-0.0,-0.0,-0.0
2023-01-04,STNG,53.77,-0.0,20.62,-0.0,-0.0,-0.0,-0.0
2023-01-05,SDRL,32.64,-0.0,42.56,-0.0,-0.0,-0.0,-0.0
2023-01-05,STNG,53.77,-0.0,19.62,-0.0,-0.0,-0.0,-0.0
2023-01-05,MBLY,35.06,-0.0,-14.52,-0.0,-0.0,-0.0,-0.0
2023-01-06,No Stocks Captured,,,,,,,
2023-01-09,No Stocks Captured,,,,,,,
2023-01-10,No Stocks Captured,,,,,,,
2023-01-11,No Stocks Captured,,,,,,,
2023-01-12,No Stocks Captured,,,,,,,
2023-01-13,No Stocks Captured,,,,,,,
2023-01-16,No Stocks Captured,,,,,,,
2023-01-17,No Stocks Captured,,,,,,,
2023-01-18,No Stocks Captured,,,,,,,
2023-01-19,No Stocks Captured,,,,,,,
2023-01-20,No Stocks Captured,,,,,,,
2023-01-23,No Stocks Captured,,,,,,,
2023-01-24,No Stocks Captured,,,,,,,
2023-01-25,No Stocks Captured,,,,,,,
2023-01-26,No Stocks Captured,,,,,,,
2023-01-27,No Stocks Captured,,,,,,,
2023-01-30,No Stocks Captured,,,,,,,
2023-01-31,No Stocks Captured,,,,,,,
2023-02-01,No Stocks Captured,,,,,,,
2023-02-02,No Stocks Captured,,,,,,,
2023-02-03,No Stocks Captured,,,,,,,
2023-02-06,No Stocks Captured,,,,,,,
2023-02-07,No Stocks Captured,,,,,,,
2023-02-08,No Stocks Captured,,,,,,,
2023-02-09,No Stocks Captured,,,,,,,
2023-02-10,No Stocks Captured,,,,,,,
2023-02-13,No Stocks Captured,,,,,,,
2023-02-14,No Stocks Captured,,,,,,,
2023-02-15,No Stocks Captured,,,,,,,
2023-02-16,No Stocks Captured,,,,,,,
2023-02-17,No Stocks Captured,,,,,,,
2023-02-20,No Stocks Captured,,,,,,,
2023-02-21,No Stocks Captured,,,,,,,
2023-02-22,No Stocks Captured,,,,,,,
2023-02-23,No Stocks Captured,,,,,,,
2023-02-24,No Stocks Captured,,,,,,,
2023-02-27,No Stocks Captured,,,,,,,
2023-02-28,MBLY,35.06,-0.0,-27.67,8.67,-0.0,-0.0,-0.0
2023-02-28,SDRL,32.64,-0.0,31.95,50.15,-0.0,-0.0,-0.0
2023-03-01,MBLY,35.06,-0.0,-25.56,4.76,-0.0,-0.0,-0.0
2023-03-02,MBLY,35.06,-0.0,-27.35,2.03,-0.0,-0.0,-0.0
2023-03-03,SDRL,32.64,-0.0,35.72,53.34,-0.0,-0.0,-0.0
2023-03-03,MBLY,35.06,-0.0,-22.85,-0.06,-0.0,-0.0,-0.0
2023-03-06,SDRL,32.64,-0.0,36.58,49.14,-0.0,-0.0,-0.0
2023-03-06,MBLY,35.06,-0.0,-26.5,-1.23,-0.0,-0.0,-0.0
2023-03-07,SDRL,32.64,-0.0,36.58,49.6,-0.0,-0.0,-0.0
2023-03-07,MBLY,35.06,-0.0,-26.5,-0.91,-0.0,-0.0,-0.0
2023-03-08,SDRL,32.64,-0.0,36.58,48.68,-0.0,-0.0,-0.0
2023-03-08,MBLY,35.06,-0.0,-26.5,-0.68,-0.0,-0.0,-0.0
2023-03-09,SDRL,32.64,-0.0,36.58,46.84,-0.0,-0.0,-0.0
2023-03-09,MBLY,35.06,-0.0,-26.5,-2.65,-0.0,-0.0,-0.0
2023-03-10,SDRL,32.64,-0.0,36.58,48.53,-0.0,-0.0,-0.0
2023-03-10,MBLY,35.06,-0.0,-26.5,-1.37,-0.0,-0.0,-0.0
2023-03-13,SDRL,32.64,-0.0,36.58,48.22,-0.0,-0.0,-0.0
2023-03-13,MBLY,35.06,-0.0,-26.5,-0.57,-0.0,-0.0,-0.0
2023-03-14,SDRL,32.64,-0.0,36.58,48.41,-0.0,-0.0,-0.0
2023-03-14,MBLY,35.06,-0.0,-26.5,-0.77,-0.0,-0.0,-0.0
2023-03-15,SDRL,32.64,-0.0,36.58,49.33,-0.0,-0.0,-0.0
2023-03-15,MBLY,35.06,-0.0,-26.5,-0.86,-0.0,-0.0,-0.0
2023-03-16,SDRL,32.64,-0.0,36.58,49.05,-0.0,-0.0,-0.0
2023-03-16,MBLY,35.06,-0.0,-26.5,1.28,-0.0,-0.0,-0.0
2023-03-17,MBLY,35.06,-0.0,-26.5,4.51,-0.0,-0.0,-0.0
2023-03-17,SDRL,32.64,-0.0,36.58,53.83,-0.0,-0.0,-0.0
2023-03-20,MBLY,35.06,-0.0,-26.5,4.51,-0.0,-0.0,-0.0
2023-03-20,SDRL,32.64,-0.0,36.58,53.83,-0.0,-0.0,-0.0
2023-03-21,MBLY,35.06,-0.0,-26.5,6.59,-0.0,-0.0,-0.0
2023-03-21,SDRL,32.64,-0.0,36.58,49.17,-0.0,-0.0,-0.0
2023-03-22,LW,89.36,-0.0,14.41,8.25,-0.0,-0.0,-0.0
2023-03-22,MBLY,35.06,-0.0,-26.5,3.62,-0.0,-0.0,-0.0
2023-03-22,SDRL,32.64,-0.0,36.58,48.07,-0.0,-0.0,-0.0
2023-03-23,MBLY,35.06,-0.0,-26.5,2.2,-0.0,-0.0,-0.0
2023-03-23,LW,89.36,-0.0,14.41,10.09,-0.0,-0.0,-0.0
2023-03-23,SDRL,32.64,-0.0,36.58,42.65,-0.0,-0.0,-0.0
2023-03-24,ELF,55.3,-0.0,277.87,146.0,-0.0,-0.0,-0.0
2023-03-24,MBLY,35.06,-0.0,-26.5,3.42,-0.0,-0.0,-0.0
2023-03-24,SDRL,32.64,-0.0,36.58,43.87,-0.0,-0.0,-0.0
2023-03-24,LW,89.36,-0.0,14.41,10.12,-0.0,-0.0,-0.0
2023-03-24,GEHC,58.38,-0.0,58.84,11.17,-0.0,-0.0,-0.0
2023-03-27,TRMD,29.17,-0.0,11.9,-13.95,-0.0,-0.0,-0.0
2023-03-27,ELF,55.3,-0.0,277.87,144.94,-0.0,-0.0,-0.0
2023-03-27,SDRL,32.64,-0.0,36.58,43.01,-0.0,-0.0,-0.0
2023-03-27,MBLY,35.06,-0.0,-26.5,2.65,-0.0,-0.0,-0.0
2023-03-27,LW,89.36,-0.0,14.41,10.7,-0.0,-0.0,-0.0
2023-03-27,GEHC,58.38,-0.0,58.84,14.11,-0.0,-0.0,-0.0
2023-03-28,TRMD,29.17,-0.0,11.9,-13.58,-0.0,-0.0,-0.0
2023-03-28,SDRL,32.64,-0.0,36.58,47.73,-0.0,-0.0,-0.0
2023-03-28,ELF,55.3,-0.0,277.87,142.01,-0.0,-0.0,-0.0
2023-03-28,MBLY,35.06,-0.0,-26.5,1.14,-0.0,-0.0,-0.0
2023-03-28,GEHC,58.38,-0.0,58.84,12.02,-0.0,-0.0,-0.0
2023-03-28,LW,89.36,-0.0,14.41,9.24,-0.0,-0.0,-0.0
2023-03-29,TRMD,29.17,-0.0,11.9,-14.67,-0.0,-0.0,-0.0
2023-03-29,SDRL,32.64,-0.0,36.58,44.79,-0.0,-0.0,-0.0
2023-03-29,ELF,55.3,-0.0,277.87,138.68,-0.0,-0.0,-0.0
2023-03-29,GEHC,58.38,-0.0,58.84,10.53,-0.0,-0.0,-0.0
2023-03-29,LW,89.36,-0.0,14.41,10.89,-0.0,-0.0,-0.0
2023-03-29,MBLY,35.06,-0.0,-26.5,1.2,-0.0,-0.0,-0.0
2023-03-30,TRMD,29.17,-0.0,11.9,-13.23,-0.0,-0.0,-0.0
2023-03-30,GEHC,58.38,-0.0,58.84,13.05,-0.0,-0.0,-0.0
2023-03-30,SDRL,32.64,-0.0,36.58,44.88,-0.0,-0.0,-0.0
2023-03-30,ELF,55.3,-0.0,277.87,135.41,-0.0,-0.0,-0.0
2023-03-30,LW,89.36,-0.0,14.41,11.69,-0.0,-0.0,-0.0
2023-03-31,TRMD,29.17,-0.0,11.9,-13.47,-0.0,-0.0,-0.0
2023-03-31,GEHC,58.38,-0.0,58.84,13.79,-0.0,-0.0,-0.0
2023-03-31,SDRL,32.64,-0.0,36.58,46.11,-0.0,-0.0,-0.0
2023-03-31,ELF,55.3,-0.0,277.87,127.43,-0.0,-0.0,-0.0
2023-03-31,LW,89.36,-0.0,14.41,11.45,-0.0,-0.0,-0.0
2023-04-03,GEHC,58.38,-0.0,58.84,13.53,-0.0,-0.0,-0.0
2023-04-03,SDRL,32.64,-0.0,36.58,45.34,-0.0,-0.0,-0.0
2023-04-03,ELF,55.3,-0.0,277.87,122.42,-0.0,-0.0,-0.0
2023-04-03,LW,89.36,-0.0,14.41,10.9,-0.0,-0.0,-0.0
2023-04-04,GEHC,58.38,-0.0,58.84,13.26,-0.0,-0.0,-0.0
2023-04-04,SDRL,32.64,-0.0,36.58,42.43,-0.0,-0.0,-0.0
2023-04-04,ELF,55.3,-0.0,277.87,103.4,-0.0,-0.0,-0.0
2023-04-04,LW,89.36,-0.0,14.41,8.82,-0.0,-0.0,-0.0
2023-04-05,SDRL,32.64,-0.0,36.58,41.02,-0.0,-0.0,-0.0
2023-04-05,GEHC,58.38,-0.0,58.84,11.36,-0.0,-0.0,-0.0
2023-04-05,ELF,55.3,-0.0,277.87,91.05,-0.0,-0.0,-0.0
2023-04-05,LW,89.36,-0.0,14.41,9.81,-0.0,-0.0,-0.0
2023-04-06,ELF,55.3,-0.0,277.87,91.7,-0.0,-0.0,-0.0
2023-04-06,GEHC,58.38,-0.0,58.84,9.44,-0.0,-0.0,-0.0
2023-04-06,LW,89.36,-0.0,14.41,7.13,-0.0,-0.0,-0.0
2023-04-06,SDRL,32.64,-0.0,36.58,39.0,-0.0,-0.0,-0.0
2023-04-07,ELF,55.3,-0.0,277.87,90.16,-0.0,-0.0,-0.0
2023-04-07,LW,89.36,-0.0,14.41,5.25,-0.0,-0.0,-0.0
2023-04-07,SDRL,32.64,-0.0,36.58,36.58,-0.0,-0.0,-0.0
2023-04-10,ELF,55.3,-0.0,277.87,93.13,-0.0,-0.0,-0.0
2023-04-10,LW,89.36,-0.0,14.41,5.32,-0.0,-0.0,-0.0
2023-04-11,ELF,55.3,-0.0,277.87,97.63,-0.0,-0.0,-0.0
2023-04-12,ELF,55.3,-0.0,277.87,99.57,-0.0,-0.0,-0.0
2023-04-13,No Stocks Captured,,,,,,,
2023-04-14,No Stocks Captured,,,,,,,
2023-04-17,No Stocks Captured,,,,,,,
2023-04-18,No Stocks Captured,,,,,,,
2023-04-19,No Stocks Captured,,,,,,,
2023-04-20,No Stocks Captured,,,,,,,
2023-04-21,No Stocks Captured,,,,,,,
2023-04-24,No Stocks Captured,,,,,,,
2023-04-25,No Stocks Captured,,,,,,,
2023-04-26,No Stocks Captured,,,,,,,
2023-04-27,ELF,55.3,105.64,277.87,82.26,-0.0,-0.0,-0.0
2023-04-27,GEHC,58.38,40.2,58.84,13.93,-0.0,-0.0,-0.0
2023-04-28,ELF,55.3,101.84,277.87,83.35,-0.0,-0.0,-0.0
2023-05-01,ELF,55.3,97.76,277.87,87.52,-0.0,-0.0,-0.0
2023-05-02,ELF,55.3,106.33,277.87,96.6,-0.0,-0.0,-0.0
2023-05-02,TRMD,29.17,-19.99,11.9,-0.27,-0.0,-0.0,-0.0
2023-05-03,ELF,55.3,104.47,277.87,92.33,-0.0,-0.0,-0.0
2023-05-04,ELF,55.3,101.61,277.87,89.37,-0.0,-0.0,-0.0
2023-05-05,ELF,55.3,109.66,277.87,84.23,-0.0,-0.0,-0.0
2023-05-08,ELF,55.3,111.07,277.87,90.81,-0.0,-0.0,-0.0
2023-05-09,ELF,55.3,110.67,277.87,99.33,-0.0,-0.0,-0.0
2023-05-10,ELF,55.3,140.85,277.87,96.09,-0.0,-0.0,-0.0
2023-05-11,No Stocks Captured,,,,,,,
2023-05-12,ELF,55.3,131.74,277.87,84.88,-0.0,-0.0,-0.0
2023-05-15,IMVT,17.75,21.52,95.72,85.46,-0.0,-0.0,-0.0
2023-05-15,ELF,55.3,136.71,277.87,86.53,-0.0,-0.0,-0.0
2023-05-16,IMVT,17.75,22.65,95.72,86.2,-0.0,-0.0,-0.0
2023-05-16,GEHC,58.38,26.64,58.84,14.03,-0.0,-0.0,-0.0
2023-05-16,ELF,55.3,137.85,277.87,67.5,-0.0,-0.0,-0.0
2023-05-17,IMVT,17.75,17.86,95.72,88.56,-0.0,-0.0,-0.0
2023-05-17,ELF,55.3,136.82,277.87,70.96,-0.0,-0.0,-0.0
2023-05-18,IMVT,17.75,25.75,95.72,86.42,-0.0,-0.0,-0.0
2023-05-18,ELF,55.3,140.9,277.87,77.23,-0.0,-0.0,-0.0
2023-05-19,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,FSLR,149.79,36.77,4.61,1.44,-0.0,-0.0,-0.0
2023-05-19,ARRY,19.33,22.04,-31.09,-6.21,-0.0,-0.0,-0.0
2023-05-19,ELF,55.3,139.53,277.87,73.87,-0.0,-0.0,-0.0
2023-05-19,IMVT,17.75,26.59,95.72,91.49,-0.0,-0.0,-0.0
2023-05-22,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,KVUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,ELF,55.3,142.6,277.87,83.87,-0.0,-0.0,-0.0
2023-05-22,IMVT,17.75,19.72,95.72,90.08,-0.0,-0.0,-0.0
2023-05-22,FSLR,149.79,41.15,4.61,-1.88,-0.0,-0.0,-0.0
2023-05-22,ARRY,19.33,19.61,-31.09,-6.88,-0.0,-0.0,-0.0
2023-05-23,BATRA,32.67,39.55,27.52,17.75,-0.0,-0.0,-0.0
2023-05-23,LW,89.36,7.42,14.41,4.54,-0.0,-0.0,-0.0
2023-05-23,YPF,9.19,53.1,103.59,10.34,-0.0,-0.0,-0.0
2023-05-23,RMBS,35.82,49.97,76.13,62.2,-0.0,-0.0,-0.0
2023-05-23,ELF,55.3,139.29,277.87,84.47,-0.0,-0.0,-0.0
2023-05-23,IMVT,17.75,15.61,95.72,94.93,-0.0,-0.0,-0.0
2023-05-23,KVUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,FSLR,149.79,33.41,4.61,-3.65,-0.0,-0.0,-0.0
2023-05-23,ARRY,19.33,10.19,-31.09,-5.74,-0.0,-0.0,-0.0
2023-05-24,ELF,55.3,134.2,277.87,77.47,-0.0,-0.0,-0.0
2023-05-24,BATRA,32.67,36.67,27.52,14.51,-0.0,-0.0,-0.0
2023-05-24,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,YPF,9.19,59.19,103.59,9.14,-0.0,-0.0,-0.0
2023-05-24,RMBS,35.82,47.54,76.13,69.1,-0.0,-0.0,-0.0
2023-05-24,IMVT,17.75,16.28,95.72,88.11,-0.0,-0.0,-0.0
2023-05-24,KVUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,FSLR,149.79,28.11,4.61,-7.98,-0.0,-0.0,-0.0
2023-05-24,ARRY,19.33,6.98,-31.09,-22.35,-0.0,-0.0,-0.0
2023-05-25,ELF,55.3,112.19,277.87,79.84,-0.0,-0.0,-0.0
2023-05-25,BATRA,32.67,29.42,27.52,13.87,-0.0,-0.0,-0.0
2023-05-25,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,YPF,9.19,60.39,103.59,8.38,-0.0,-0.0,-0.0
2023-05-25,RMBS,35.82,42.55,76.13,65.61,-0.0,-0.0,-0.0
2023-05-25,KVUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,FSLR,149.79,22.46,4.61,-11.52,-0.0,-0.0,-0.0
2023-05-25,IMVT,17.75,10.37,95.72,76.39,-0.0,-0.0,-0.0
2023-05-25,ARRY,19.33,5.59,-31.09,-28.76,-0.0,-0.0,-0.0
2023-05-26,ELF,55.3,113.45,277.87,71.95,-0.0,-0.0,-0.0
2023-05-26,BATRA,32.67,29.69,27.52,13.22,-0.0,-0.0,-0.0
2023-05-26,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,YPF,9.19,58.76,103.59,12.3,-0.0,-0.0,-0.0
2023-05-26,RMBS,35.82,44.5,76.13,75.01,-0.0,-0.0,-0.0
2023-05-26,KVUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,FSLR,149.79,21.44,4.61,-10.59,-0.0,-0.0,-0.0
2023-05-26,IMVT,17.75,15.38,95.72,83.83,-0.0,-0.0,-0.0
2023-05-26,ARRY,19.33,9.47,-31.09,-27.52,-0.0,-0.0,-0.0
2023-05-29,No Stocks Captured,,,,,,,
2023-05-30,ELF,55.3,114.14,277.87,92.06,-0.0,-0.0,-0.0
2023-05-30,BATRA,32.67,27.67,27.52,18.27,-0.0,-0.0,-0.0
2023-05-30,LW,89.36,7.73,14.41,7.3,-0.0,-0.0,-0.0
2023-05-30,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,YPF,9.19,59.09,103.59,13.93,-0.0,-0.0,-0.0
2023-05-30,RMBS,35.82,49.55,76.13,87.74,-0.0,-0.0,-0.0
2023-05-31,ELF,55.3,125.73,277.87,104.72,-0.0,-0.0,-0.0
2023-06-01,ELF,55.3,116.46,277.87,102.31,-0.0,-0.0,-0.0
2023-06-02,SMCI,8.21,209.33,1208.57,251.51,-0.0,-0.0,-0.0
2023-06-02,AKRO,54.8,-12.46,-43.3,-71.5,-0.0,-0.0,-0.0
2023-06-02,ELF,55.3,118.23,277.87,104.07,-0.0,-0.0,-0.0
2023-06-05,SMCI,8.21,210.79,1208.57,271.01,-0.0,-0.0,-0.0
2023-06-05,AKRO,54.8,-8.78,-43.3,-69.58,-0.0,-0.0,-0.0
2023-06-05,ELF,55.3,121.75,277.87,100.96,-0.0,-0.0,-0.0
2023-06-06,SMCI,8.21,218.67,1208.57,253.05,-0.0,-0.0,-0.0
2023-06-06,AKRO,54.8,-8.91,-43.3,-70.68,-0.0,-0.0,-0.0
2023-06-06,ELF,55.3,141.65,277.87,102.01,-0.0,-0.0,-0.0
2023-06-07,AKRO,54.8,-9.29,-43.3,-70.91,-0.0,-0.0,-0.0
2023-06-07,SMCI,8.21,226.33,1208.57,249.16,-0.0,-0.0,-0.0
2023-06-07,ELF,55.3,147.18,277.87,105.71,-0.0,-0.0,-0.0
2023-06-08,AKRO,54.8,-9.43,-43.3,-70.91,-0.0,-0.0,-0.0
2023-06-08,ELF,55.3,150.83,277.87,105.71,-0.0,-0.0,-0.0
2023-06-08,SMCI,8.21,235.05,1208.57,249.16,-0.0,-0.0,-0.0
2023-06-09,AKRO,54.8,-9.23,-43.3,-70.18,-0.0,-0.0,-0.0
2023-06-09,ELF,55.3,147.69,277.87,106.84,-0.0,-0.0,-0.0
2023-06-09,SMCI,8.21,243.68,1208.57,247.95,-0.0,-0.0,-0.0
2023-06-12,AKRO,54.8,-9.23,-43.3,-70.62,-17.9,-0.0,-0.0
2023-06-12,SMCI,8.21,243.68,1208.57,253.68,228.78,-0.0,-0.0
2023-06-13,AKRO,54.8,-8.81,-43.3,-69.85,-18.16,-0.0,-0.0
2023-06-13,SMCI,8.21,241.39,1208.57,247.88,230.02,-0.0,-0.0
2023-06-14,GEHC,58.38,14.73,58.84,15.98,39.93,-0.0,-0.0
2023-06-14,CAH,76.87,13.5,46.53,36.98,21.72,-0.0,-0.0
2023-06-14,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,MLTX,10.5,376.19,365.33,302.76,371.43,-0.0,-0.0
2023-06-14,AKRO,54.8,-8.43,-43.3,-69.6,-17.79,-0.0,-0.0
2023-06-14,ELF,55.3,141.92,277.87,114.99,106.94,-0.0,-0.0
2023-06-14,SMCI,8.21,233.78,1208.57,250.34,236.95,-0.0,-0.0
2023-06-15,GEHC,58.38,12.88,58.84,17.27,39.43,-0.0,-0.0
2023-06-15,CAH,76.87,15.25,46.53,39.3,21.53,-0.0,-0.0
2023-06-15,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,MLTX,10.5,388.0,365.33,318.19,376.86,-0.0,-0.0
2023-06-15,AKRO,54.8,-9.11,-43.3,-69.45,-17.28,-0.0,-0.0
2023-06-15,ELF,55.3,149.28,277.87,113.54,109.06,-0.0,-0.0
2023-06-15,SMCI,8.21,225.8,1208.57,233.09,258.16,-0.0,-0.0
2023-06-16,GEHC,58.38,11.17,58.84,18.89,40.15,-0.0,-0.0
2023-06-16,AKRO,54.8,-11.5,-43.3,-67.77,-16.84,-0.0,-0.0
2023-06-16,CAH,76.87,15.49,46.53,39.4,21.17,-0.0,-0.0
2023-06-16,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,MLTX,10.5,387.05,365.33,339.05,416.86,-0.0,-0.0
2023-06-16,SMCI,8.21,241.85,1208.57,228.42,259.78,-0.0,-0.0
2023-06-19,No Stocks Captured,,,,,,,
2023-06-20,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,RMBS,35.82,58.71,76.13,80.23,75.88,-0.0,-0.0
2023-06-20,ELF,55.3,142.01,277.87,127.59,116.11,-0.0,-0.0
2023-06-20,NUVL,29.78,57.76,185.43,127.13,45.97,-0.0,-0.0
2023-06-20,GEHC,58.38,12.02,58.84,16.36,41.26,-0.0,-0.0
2023-06-20,AKRO,54.8,-8.92,-43.3,-66.57,-18.25,-0.0,-0.0
2023-06-20,CAH,76.87,15.69,46.53,39.38,21.23,-0.0,-0.0
2023-06-20,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,MLTX,10.5,450.67,365.33,395.24,456.67,-0.0,-0.0
2023-06-21,INTA,24.94,41.98,51.48,49.84,65.16,-0.0,-0.0
2023-06-21,FSLR,149.79,13.83,4.61,-3.0,32.57,-0.0,-0.0
2023-06-21,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,MLTX,10.5,448.95,365.33,392.57,458.48,-0.0,-0.0
2023-06-21,ELF,55.3,138.68,277.87,126.93,105.48,-0.0,-0.0
2023-06-21,PEN,222.46,25.53,12.16,-0.25,35.92,-0.0,-0.0
2023-06-21,RMBS,35.82,63.85,76.13,78.95,68.2,-0.0,-0.0
2023-06-21,GEHC,58.38,10.53,58.84,16.56,40.03,-0.0,-0.0
2023-06-21,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,CAH,76.87,14.41,46.53,37.73,19.88,-0.0,-0.0
2023-06-21,AKRO,54.8,-8.16,-43.3,-65.22,-18.38,-0.0,-0.0
2023-06-21,NUVL,29.78,58.29,185.43,128.98,49.5,-0.0,-0.0
2023-06-22,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,MLTX,10.5,446.67,365.33,426.19,435.05,-0.0,-0.0
2023-06-22,INTA,24.94,44.23,51.48,45.07,60.3,-0.0,-0.0
2023-06-22,RMBS,35.82,65.52,76.13,80.54,63.85,-0.0,-0.0
2023-06-22,FSLR,149.79,18.17,4.61,-3.75,32.52,-0.0,-0.0
2023-06-22,GEHC,58.38,13.05,58.84,15.43,40.2,-0.0,-0.0
2023-06-22,CAH,76.87,14.09,46.53,38.39,22.41,-0.0,-0.0
2023-06-22,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,PEN,222.46,21.13,12.16,0.33,37.49,-0.0,-0.0
2023-06-22,AKRO,54.8,-7.41,-43.3,-63.92,-19.34,-0.0,-0.0
2023-06-22,NUVL,29.78,61.18,185.43,137.84,50.94,-0.0,-0.0
2023-06-23,YPF,9.19,38.3,103.59,86.51,68.23,-0.0,-0.0
2023-06-23,MLTX,10.5,435.43,365.33,427.62,439.43,-0.0,-0.0
2023-06-23,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,INTA,24.94,41.86,51.48,44.35,56.6,-0.0,-0.0
2023-06-23,RMBS,35.82,55.08,76.13,82.91,68.98,-0.0,-0.0
2023-06-23,KOF,67.88,17.41,41.19,30.51,22.76,-0.0,-0.0
2023-06-23,CAH,76.87,14.15,46.53,38.97,21.23,-0.0,-0.0
2023-06-23,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,GEHC,58.38,13.79,58.84,17.37,41.54,-0.0,-0.0
2023-06-23,FSLR,149.79,16.2,4.61,-2.94,32.12,-0.0,-0.0
2023-06-23,AKRO,54.8,-4.67,-43.3,-63.74,-20.26,-0.0,-0.0
2023-06-23,PEN,222.46,20.29,12.16,0.71,36.46,-0.0,-0.0
2023-06-23,NUVL,29.78,59.03,185.43,137.27,50.2,-0.0,-0.0
2023-06-26,MLTX,10.5,449.05,365.33,424.76,414.1,-0.0,-0.0
2023-06-26,YPF,9.19,42.33,103.59,85.85,70.08,-0.0,-0.0
2023-06-26,INTA,24.94,42.14,51.48,47.15,52.97,-0.0,-0.0
2023-06-26,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,RMBS,35.82,58.63,76.13,90.56,66.92,-0.0,-0.0
2023-06-26,CAH,76.87,14.7,46.53,39.16,21.05,-0.0,-0.0
2023-06-26,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,GEHC,58.38,13.53,58.84,21.84,38.11,-0.0,-0.0
2023-06-26,AKRO,54.8,-4.65,-43.3,-64.51,-21.28,-0.0,-0.0
2023-06-26,FSLR,149.79,11.98,4.61,-2.46,31.96,-0.0,-0.0
2023-06-26,KOF,67.88,17.49,41.19,32.47,20.6,-0.0,-0.0
2023-06-26,PEN,222.46,17.89,12.16,0.74,36.05,-0.0,-0.0
2023-06-26,NUVL,29.78,49.36,185.43,138.85,54.5,-0.0,-0.0
2023-06-27,CAVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,SMCI,8.21,201.75,1208.57,223.23,291.41,-0.0,-0.0
2023-06-27,INTA,24.94,41.26,51.48,48.48,54.53,-0.0,-0.0
2023-06-27,YPF,9.19,40.81,103.59,87.81,70.08,-0.0,-0.0
2023-06-27,NXT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,CAH,76.87,14.82,46.53,40.41,21.93,-0.0,-0.0
2023-06-27,CR,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,RMBS,35.82,55.89,76.13,88.11,69.07,-0.0,-0.0
2023-06-27,GEHC,58.38,13.26,58.84,23.42,37.39,-0.0,-0.0
2023-06-27,ELF,55.3,103.4,277.87,137.02,106.33,-0.0,-0.0
2023-06-27,AKRO,54.8,-6.31,-43.3,-63.94,-22.77,-0.0,-0.0
2023-06-27,FSLR,149.79,12.94,4.61,-6.6,33.53,-0.0,-0.0
2023-06-27,KOF,67.88,20.06,41.19,33.49,20.67,-0.0,-0.0
2023-06-27,PEN,222.46,18.09,12.16,3.11,35.68,-0.0,-0.0
2023-06-27,NUVL,29.78,47.92,185.43,144.33,54.87,-0.0,-0.0
2023-06-28,SMCI,8.21,196.07,1208.57,232.91,286.55,-0.0,-0.0
2023-06-28,CAVA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
